,VISIT_ID,TAG
47,68,"SNS 인생샷 여행, 호캉스 여행, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연, 산책로, 둘레길 등"
48,69,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, Well-ness 여행, 호캉스 여행, 친환경 여행(플로깅 여행), 체험 활동 관광지"
49,70,
50,71,
51,72,"역사 유적지 방문, 시티투어, 온천/스파, 종교/성지 순례, SNS 인생샷 여행, 호캉스 여행, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
52,73,
53,75,"역사 유적지 방문, 시티투어, 캠핑, 문화시설(공연장, 영화관, 전시관 등)"
54,76,"쇼핑, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 호캉스 여행, 새로운 지역, 산책로, 둘레길 등"
55,77,
56,78,
57,80,
58,81,"캠핑, 온천/스파, Well-ness 여행, SNS 인생샷 여행, 자연, 산책로, 둘레길 등"
59,84,"야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 호캉스 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 자연, 자연관광지"
60,87,"쇼핑, 지역 문화예술/공연/전시시설 관람, 호캉스 여행, 새로운 지역, 자연관광지"
61,88,
62,90,
63,91,"역사 유적지 방문, 인플루언서 따라하기 여행, 자연, 자연관광지"
64,93,
65,94,"역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
66,95,
67,96,"쇼핑, 역사 유적지 방문, 시티투어, 야외 스포츠, 레포츠 활동, 드라마 촬영지 방문, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
68,98,"온천/스파, 자연, 자연관광지"
69,99,"쇼핑, 상업지구(거리, 시장, 쇼핑시설)"
70,100,
71,102,"역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
72,104,
73,105,"쇼핑, 시티투어, 교육/체험 프로그램 참가, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 새로운 지역, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등), 산책로, 둘레길 등"
74,106,"쇼핑, 역사 유적지 방문, 유흥/오락(나이트라이프), 종교/성지 순례, 인플루언서 따라하기 여행, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
75,107,"쇼핑, 캠핑, 온천/스파, 교육/체험 프로그램 참가, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 체험 활동 관광지"
76,108,"역사 유적지 방문, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
77,109,
78,110,"역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
79,111,"역사 유적지 방문, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
80,112,"역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 신규 여행지 발굴, 새로운 지역, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
81,113,"SNS 인생샷 여행, 상업지구(거리, 시장, 쇼핑시설)"
82,114,
83,115,
84,117,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, 교육/체험 프로그램 참가, 자연, 체험 활동 관광지"
85,119,
86,120,"쇼핑, 시티투어, 지역 문화예술/공연/전시시설 관람, 자연, 자연관광지"
87,123,
88,124,"테마파크, 놀이시설, 동/식물원 방문, 시티투어, 자연, 문화시설(공연장, 영화관, 전시관 등)"
89,125,자연관광지
90,126,
91,127,자연관광지
92,128,"야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 호캉스 여행, 자연관광지"
93,129,
94,130,
95,133,"쇼핑, 자연, 상업지구(거리, 시장, 쇼핑시설)"
96,134,
97,135,"SNS 인생샷 여행, 호캉스 여행, 친환경 여행(플로깅 여행), 새로운 지역, 자연관광지"
98,136,
99,137,"역사 유적지 방문, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 자연, 상업지구(거리, 시장, 쇼핑시설)"
100,139,"역사 유적지 방문, 야외 스포츠, 레포츠 활동, 반려동물 동반 여행, 자연, 체험 활동 관광지"
101,140,
102,141,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 유흥/오락(나이트라이프), Well-ness 여행, SNS 인생샷 여행, 자연, 테마시설(놀이공원, 워터파크)"
103,142,
104,143,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 자연, 자연관광지"
105,144,"테마파크, 놀이시설, 동/식물원 방문, SNS 인생샷 여행, 자연관광지"
106,145,
107,146,
108,147,"역사 유적지 방문, 시티투어, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 자연관광지"
109,148,"테마파크, 놀이시설, 동/식물원 방문, Well-ness 여행, 자연, 테마시설(놀이공원, 워터파크)"
110,149,"쇼핑, 야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 호캉스 여행, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
111,150,
112,152,
113,153,
114,154,SNS 인생샷 여행
115,155,"역사 유적지 방문, 시티투어, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, 호캉스 여행, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연, 자연관광지"
116,156,"역사 유적지 방문, 시티투어, Well-ness 여행, 자연, 자연관광지"
117,157,"SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 자연관광지"
118,158,"쇼핑, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 문화시설(공연장, 영화관, 전시관 등)"
119,160,
120,161,자연관광지
121,163,"캠핑, 휴양/휴식, 산책로, 둘레길 등"
122,164,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 드라마 촬영지 방문, SNS 인생샷 여행, 신규 여행지 발굴, 자연, 자연관광지"
123,166,
124,167,
125,169,"지역 축제/이벤트 참가, SNS 인생샷 여행, 테마시설(놀이공원, 워터파크)"
126,170,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 시티투어, SNS 인생샷 여행, 호캉스 여행, 도시, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
127,172,"Well-ness 여행, 호캉스 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 새로운 지역, 산책로, 둘레길 등"
128,173,"역사 유적지 방문, 시티투어, 종교/성지 순례, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
129,174,"온천/스파, SNS 인생샷 여행, 호캉스 여행, 문화시설(공연장, 영화관, 전시관 등)"
130,175,"쇼핑, 역사 유적지 방문, 교육/체험 프로그램 참가, SNS 인생샷 여행, 신규 여행지 발굴, 자연, 산책로, 둘레길 등"
131,176,"시티투어, 호캉스 여행, 신규 여행지 발굴, 자연, 자연관광지"
132,177,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, 캠핑, Well-ness 여행, 자연, 자연관광지"
133,178,"시티투어, 야외 스포츠, 레포츠 활동, 유흥/오락(나이트라이프), 캠핑, 지역 축제/이벤트 참가, 자연관광지"
134,179,"역사 유적지 방문, Well-ness 여행, SNS 인생샷 여행, 호캉스 여행, 자연, 자연관광지"
135,180,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 온천/스파, 드라마 촬영지 방문, SNS 인생샷 여행, 자연, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
136,182,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 시티투어, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 온천/스파, SNS 인생샷 여행, 새로운 지역, 산책로, 둘레길 등"
137,183,"쇼핑, 유흥/오락(나이트라이프), 온천/스파, 호캉스 여행, 신규 여행지 발굴, 새로운 지역, 자연관광지"
138,185,
139,187,"캠핑, SNS 인생샷 여행, 반려동물 동반 여행, 자연, 자연관광지"
140,188,
141,189,
142,190,"쇼핑, 시티투어, 야외 스포츠, 레포츠 활동, 유흥/오락(나이트라이프), 지역 축제/이벤트 참가, 도시, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
143,192,"테마파크, 놀이시설, 동/식물원 방문, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 자연, 산책로, 둘레길 등"
144,193,
145,194,
146,199,
147,200,
148,201,
149,202,
150,203,"시티투어, 인플루언서 따라하기 여행"
151,204,
152,205,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 유흥/오락(나이트라이프), Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 새로운 지역, 자연, 레저/스포츠 관련 시설(스키, 카트, 수상레저), 체험 활동 관광지"
153,208,
154,209,
155,211,
156,212,
157,213,SNS 인생샷 여행
158,214,"Well-ness 여행, SNS 인생샷 여행, 상업지구(거리, 시장, 쇼핑시설)"
159,215,"지역 문화예술/공연/전시시설 관람, 온천/스파, 교육/체험 프로그램 참가, Well-ness 여행, 호캉스 여행, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
160,216,
161,217,
162,218,"역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 캠핑, 지역 축제/이벤트 참가, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
163,219,
164,220,"쇼핑, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, 유흥/오락(나이트라이프), 지역 축제/이벤트 참가, 교육/체험 프로그램 참가, Well-ness 여행, 신규 여행지 발굴, 자연, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
165,221,"캠핑, 신규 여행지 발굴, 자연, 체험 활동 관광지"
166,223,"캠핑, Well-ness 여행, SNS 인생샷 여행, 자연관광지"
167,224,"역사 유적지 방문, 시티투어, 캠핑, 온천/스파, Well-ness 여행, 자연관광지"
168,225,"테마파크, 놀이시설, 동/식물원 방문, SNS 인생샷 여행, 문화시설(공연장, 영화관, 전시관 등)"
169,228,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 야외 스포츠, 레포츠 활동, 자연, 자연관광지"
170,229,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 유흥/오락(나이트라이프), 지역 축제/이벤트 참가, 드라마 촬영지 방문, 종교/성지 순례, Well-ness 여행, SNS 인생샷 여행, 인플루언서 따라하기 여행, 새로운 지역, 자연관광지"
171,230,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, Well-ness 여행, 체험 활동 관광지"
172,231,
173,232,"테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 교육/체험 프로그램 참가, 신규 여행지 발굴, 체험 활동 관광지"
174,233,"Well-ness 여행, 상업지구(거리, 시장, 쇼핑시설)"
175,236,"쇼핑, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 호캉스 여행, 새로운 지역, 자연관광지"
176,238,
177,239,자연관광지
178,240,"SNS 인생샷 여행, 자연관광지"
179,241,
180,242,자연관광지
181,243,"역사 유적지 방문, 시티투어, 야외 스포츠, 레포츠 활동, Well-ness 여행, SNS 인생샷 여행, 자연, 자연관광지"
182,244,"SNS 인생샷 여행, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
183,245,"쇼핑, 교육/체험 프로그램 참가, Well-ness 여행, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 자연관광지"
184,247,"역사 유적지 방문, 온천/스파, SNS 인생샷 여행, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
185,248,"쇼핑, 지역 문화예술/공연/전시시설 관람, 유흥/오락(나이트라이프), SNS 인생샷 여행, 사진촬영 중요, 자연관광지"
186,249,"시티투어, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, 인플루언서 따라하기 여행, 자연관광지"
187,250,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 교육/체험 프로그램 참가, 드라마 촬영지 방문, Well-ness 여행, SNS 인생샷 여행, 상업지구(거리, 시장, 쇼핑시설)"
188,251,
189,252,자연관광지
190,254,"역사 유적지 방문, 지역 축제/이벤트 참가, 상업지구(거리, 시장, 쇼핑시설)"
191,255,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 종교/성지 순례, SNS 인생샷 여행, 반려동물 동반 여행, 자연, 체험 활동 관광지"
192,256,
193,258,"야외 스포츠, 레포츠 활동, 자연관광지"
194,262,"드라마 촬영지 방문, Well-ness 여행, SNS 인생샷 여행, 호캉스 여행, 반려동물 동반 여행, 자연, 산책로, 둘레길 등"
195,263,"쇼핑, 호캉스 여행, 신규 여행지 발굴, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
196,264,"테마파크, 놀이시설, 동/식물원 방문, 야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연, 상업지구(거리, 시장, 쇼핑시설)"
197,265,
198,267,
199,268,
200,269,
201,270,"시티투어, 드라마 촬영지 방문, Well-ness 여행, SNS 인생샷 여행, 새로운 지역, 산책로, 둘레길 등"
202,271,
203,272,"야외 스포츠, 레포츠 활동, Well-ness 여행, SNS 인생샷 여행, 호캉스 여행, 인플루언서 따라하기 여행, 자연관광지"
204,273,"SNS 인생샷 여행, 호캉스 여행, 자연관광지, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
205,274,"야외 스포츠, 레포츠 활동, 교육/체험 프로그램 참가, SNS 인생샷 여행, 신규 여행지 발굴, 자연, 자연관광지"
206,275,자연관광지
207,276,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 드라마 촬영지 방문, SNS 인생샷 여행, 인플루언서 따라하기 여행, 자연, 자연관광지"
208,277,"테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 상업지구(거리, 시장, 쇼핑시설)"
209,278,"쇼핑, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, 드라마 촬영지 방문, 자연관광지"
210,279,
211,280,"쇼핑, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연, 자연관광지"
212,281,"쇼핑, 시티투어, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 상업지구(거리, 시장, 쇼핑시설)"
213,282,"야외 스포츠, 레포츠 활동, 유흥/오락(나이트라이프), Well-ness 여행, 체험 활동 관광지"
214,283,
215,284,"테마파크, 놀이시설, 동/식물원 방문, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
216,285,"역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 온천/스파, 종교/성지 순례, SNS 인생샷 여행, 호캉스 여행, 새로운 지역, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
217,286,"쇼핑, 시티투어, 야외 스포츠, 레포츠 활동, 교육/체험 프로그램 참가, SNS 인생샷 여행, 자연, 체험 활동 관광지"
218,287,"시티투어, 야외 스포츠, 레포츠 활동, 지역 축제/이벤트 참가, 교육/체험 프로그램 참가, SNS 인생샷 여행, 새로운 지역, 자연관광지"
219,288,"지역 축제/이벤트 참가, Well-ness 여행, SNS 인생샷 여행, 호캉스 여행, 친환경 여행(플로깅 여행), 자연, 자연관광지"
220,289,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 자연, 문화시설(공연장, 영화관, 전시관 등)"
221,290,
222,291,"역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
223,293,
224,294,"유흥/오락(나이트라이프), 도시, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
225,295,"드라마 촬영지 방문, 자연관광지"
226,297,"새로운 지역, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
227,298,
228,299,"쇼핑, 교육/체험 프로그램 참가, Well-ness 여행, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 자연관광지"
229,300,"SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 자연, 자연관광지"
230,301,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 온천/스파, 자연, 문화시설(공연장, 영화관, 전시관 등)"
231,302,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 종교/성지 순례, 상업지구(거리, 시장, 쇼핑시설)"
232,304,
233,305,"지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 호캉스 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 자연, 휴양/휴식, 자연관광지"
234,306,"야외 스포츠, 레포츠 활동, 캠핑, Well-ness 여행, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 자연관광지"
235,307,
236,310,"테마파크, 놀이시설, 동/식물원 방문, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, 친환경 여행(플로깅 여행), 자연, 자연관광지"
237,313,"쇼핑, 유흥/오락(나이트라이프), 교육/체험 프로그램 참가, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연, 자연관광지"
238,314,"시티투어, SNS 인생샷 여행, 새로운 지역, 자연관광지"
239,315,"쇼핑, 시티투어, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 유흥/오락(나이트라이프), 자연관광지"
240,316,
241,317,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 교육/체험 프로그램 참가, 드라마 촬영지 방문, 자연, 산책로, 둘레길 등"
242,318,"상업지구(거리, 시장, 쇼핑시설)"
243,320,"역사 유적지 방문, 시티투어, SNS 인생샷 여행, 신규 여행지 발굴, 새로운 지역, 체험 활동 관광지"
244,321,"역사 유적지 방문, 시티투어, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
245,322,"반려동물 동반 여행, 자연, 체험 활동 관광지"
246,323,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 새로운 지역, 상업지구(거리, 시장, 쇼핑시설)"
247,324,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 체험 활동 관광지"
248,325,"테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, SNS 인생샷 여행, 상업지구(거리, 시장, 쇼핑시설)"
249,326,"야외 스포츠, 레포츠 활동, Well-ness 여행, SNS 인생샷 여행, 호캉스 여행, 체험 활동 관광지"
250,327,"테마파크, 놀이시설, 동/식물원 방문, Well-ness 여행, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 도시, 문화시설(공연장, 영화관, 전시관 등)"
251,328,"SNS 인생샷 여행, 호캉스 여행, 자연, 체험 활동 관광지"
252,329,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 온천/스파, SNS 인생샷 여행, 호캉스 여행, 계획에 따른 여행, 도시, 테마시설(놀이공원, 워터파크)"
253,332,"야외 스포츠, 레포츠 활동, Well-ness 여행, SNS 인생샷 여행, 반려동물 동반 여행, 자연, 상업지구(거리, 시장, 쇼핑시설)"
254,333,"호캉스 여행, 자연, 테마시설(놀이공원, 워터파크)"
255,334,"쇼핑, 야외 스포츠, 레포츠 활동, 온천/스파, SNS 인생샷 여행, 호캉스 여행, 자연, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
256,335,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 시티투어, 유흥/오락(나이트라이프), 드라마 촬영지 방문, 자연, 상업지구(거리, 시장, 쇼핑시설)"
257,336,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, 드라마 촬영지 방문, 새로운 지역, 테마시설(놀이공원, 워터파크)"
258,338,
259,340,"지역 문화예술/공연/전시시설 관람, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
260,342,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 시티투어, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 유흥/오락(나이트라이프), 온천/스파, SNS 인생샷 여행, 호캉스 여행, 새로운 지역, 문화시설(공연장, 영화관, 전시관 등)"
261,343,자연관광지
262,344,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 호캉스 여행, 상업지구(거리, 시장, 쇼핑시설)"
263,346,
264,347,"지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
265,348,"캠핑, 신규 여행지 발굴, 반려동물 동반 여행, 인플루언서 따라하기 여행, 익숙한 지역, 자연관광지"
266,349,"쇼핑, 역사 유적지 방문, 캠핑, 온천/스파, 반려동물 동반 여행, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
267,350,자연관광지
268,352,
269,354,
270,355,"역사 유적지 방문, 야외 스포츠, 레포츠 활동, 드라마 촬영지 방문, 신규 여행지 발굴, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연, 체험 활동 관광지"
271,356,"SNS 인생샷 여행, 친환경 여행(플로깅 여행), 새로운 지역, 자연관광지"
272,358,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 교육/체험 프로그램 참가, 인플루언서 따라하기 여행, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
273,359,
274,360,
275,361,"야외 스포츠, 레포츠 활동, 지역 축제/이벤트 참가, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
