,VISIT_ID,TAG
29,49,"역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 온천/스파, 드라마 촬영지 방문, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
30,50,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 온천/스파, 계획에 따른 여행, 문화시설(공연장, 영화관, 전시관 등)"
31,51,"쇼핑, 야외 스포츠, 레포츠 활동, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 자연, 상업지구(거리, 시장, 쇼핑시설)"
32,54,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 상황에 따른 여행, 체험 활동 관광지"
33,55,"시티투어, 신규 여행지 발굴, 도시, 상업지구(거리, 시장, 쇼핑시설)"
34,57,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 온천/스파, SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 문화시설(공연장, 영화관, 전시관 등)"
35,58,"쇼핑, 지역 문화예술/공연/전시시설 관람, 유흥/오락(나이트라이프), Well-ness 여행, 신규 여행지 발굴, 자연, 문화시설(공연장, 영화관, 전시관 등)"
36,59,"쇼핑, 시티투어, 유흥/오락(나이트라이프), SNS 인생샷 여행, 상업지구(거리, 시장, 쇼핑시설)"
37,64,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, SNS 인생샷 여행, 자연, 상업지구(거리, 시장, 쇼핑시설)"
38,65,"역사 유적지 방문, 야외 스포츠, 레포츠 활동, 캠핑, 친환경 여행(플로깅 여행), 자연관광지"
39,66,"테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 자연, 자연관광지"
40,67,"야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 자연, 자연관광지"
41,68,"역사 유적지 방문, 도시, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
42,69,
43,70,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 시티투어, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 호캉스 여행, 신규 여행지 발굴, 자연, 자연관광지, 산책로, 둘레길 등"
44,73,"테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 체험 활동 관광지"
45,77,
46,78,"쇼핑, 역사 유적지 방문, 시티투어, 종교/성지 순례, 신규 여행지 발굴, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
47,79,"역사 유적지 방문, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
48,80,
49,84,"역사 유적지 방문, 종교/성지 순례, SNS 인생샷 여행, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
50,85,
51,87,
52,88,"쇼핑, 역사 유적지 방문, 종교/성지 순례, Well-ness 여행, 친환경 여행(플로깅 여행), 새로운 지역, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
53,89,"지역 축제/이벤트 참가, Well-ness 여행, SNS 인생샷 여행, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
54,90,"쇼핑, 지역 문화예술/공연/전시시설 관람, 유흥/오락(나이트라이프), 교육/체험 프로그램 참가, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 산책로, 둘레길 등"
55,91,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 시티투어, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, Well-ness 여행, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 새로운 지역, 휴양/휴식, 자연관광지"
56,92,
57,93,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 호캉스 여행, 상업지구(거리, 시장, 쇼핑시설)"
58,95,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 축제/이벤트 참가, 드라마 촬영지 방문, SNS 인생샷 여행, 새로운 지역, 상업지구(거리, 시장, 쇼핑시설)"
59,96,"쇼핑, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, 지역 축제/이벤트 참가, 종교/성지 순례, 상업지구(거리, 시장, 쇼핑시설)"
60,97,"시티투어, 지역 축제/이벤트 참가, 드라마 촬영지 방문, Well-ness 여행, SNS 인생샷 여행, 인플루언서 따라하기 여행, 자연, 자연관광지"
61,98,
62,100,"쇼핑, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, 지역 축제/이벤트 참가, 종교/성지 순례, 자연, 문화시설(공연장, 영화관, 전시관 등)"
63,101,"시티투어, 지역 축제/이벤트 참가, 드라마 촬영지 방문, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
64,102,"쇼핑, 야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 새로운 지역, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
65,103,"시티투어, 지역 축제/이벤트 참가, 드라마 촬영지 방문, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
66,104,"지역 문화예술/공연/전시시설 관람, 드라마 촬영지 방문, 종교/성지 순례, SNS 인생샷 여행, 신규 여행지 발굴, 자연, 상업지구(거리, 시장, 쇼핑시설)"
67,105,"쇼핑, SNS 인생샷 여행, 반려동물 동반 여행, 자연, 상업지구(거리, 시장, 쇼핑시설)"
68,106,"시티투어, 드라마 촬영지 방문, Well-ness 여행, SNS 인생샷 여행, 알려지지 않은 방문지, 지역축제, 행사"
69,107,"야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
70,108,"역사 유적지 방문, 야외 스포츠, 레포츠 활동, 드라마 촬영지 방문, Well-ness 여행, SNS 인생샷 여행, 자연, 산책로, 둘레길 등"
71,112,자연관광지
72,113,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 유흥/오락(나이트라이프), 친환경 여행(플로깅 여행), 상황에 따른 여행, 새로운 지역, 지역축제, 행사"
73,116,자연관광지
74,117,"야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 자연관광지"
75,118,"Well-ness 여행, 자연, 자연관광지"
76,119,"종교/성지 순례, Well-ness 여행, SNS 인생샷 여행, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
77,121,"테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 교육/체험 프로그램 참가, 드라마 촬영지 방문, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 테마시설(놀이공원, 워터파크)"
78,122,"캠핑, SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 자연, 자연관광지"
79,123,"캠핑, SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 자연, 체험 활동 관광지"
80,125,"역사 유적지 방문, SNS 인생샷 여행, 반려동물 동반 여행, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
81,126,"온천/스파, 종교/성지 순례, Well-ness 여행, 자연, 자연관광지"
82,127,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, SNS 인생샷 여행, 인플루언서 따라하기 여행, 새로운 지역, 상업지구(거리, 시장, 쇼핑시설)"
83,128,
84,129,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 드라마 촬영지 방문, SNS 인생샷 여행, 자연관광지"
85,130,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 캠핑, 지역 축제/이벤트 참가, 드라마 촬영지 방문, 인플루언서 따라하기 여행, 자연, 자연관광지"
86,132,SNS 인생샷 여행
87,135,"역사 유적지 방문, 지역 축제/이벤트 참가, 교육/체험 프로그램 참가, Well-ness 여행, SNS 인생샷 여행, 문화시설(공연장, 영화관, 전시관 등)"
88,136,"지역 축제/이벤트 참가, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 도시, 체험 활동 관광지"
89,137,"야외 스포츠, 레포츠 활동, 교육/체험 프로그램 참가, 종교/성지 순례, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 새로운 지역, 체험 활동 관광지"
90,138,"테마파크, 놀이시설, 동/식물원 방문, 시티투어, 야외 스포츠, 레포츠 활동, Well-ness 여행, SNS 인생샷 여행, 도시, 체험 활동 관광지"
91,139,
92,140,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, 드라마 촬영지 방문, SNS 인생샷 여행, 체험 활동 관광지"
93,142,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 드라마 촬영지 방문, SNS 인생샷 여행, 새로운 지역, 산책로, 둘레길 등"
94,143,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 신규 여행지 발굴, 반려동물 동반 여행, 새로운 지역, 자연, 자연관광지, 산책로, 둘레길 등"
95,144,"역사 유적지 방문, 드라마 촬영지 방문, 인플루언서 따라하기 여행, 자연관광지"
96,145,
97,146,
98,148,
99,149,"역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 드라마 촬영지 방문, Well-ness 여행, SNS 인생샷 여행, 상업지구(거리, 시장, 쇼핑시설)"
100,150,"시티투어, SNS 인생샷 여행, 인플루언서 따라하기 여행, 자연, 자연관광지"
101,151,"쇼핑, 야외 스포츠, 레포츠 활동, 교육/체험 프로그램 참가, SNS 인생샷 여행, 인플루언서 따라하기 여행, 자연, 상업지구(거리, 시장, 쇼핑시설)"
102,152,"지역 축제/이벤트 참가, 자연, 자연관광지"
103,153,"시티투어, Well-ness 여행, SNS 인생샷 여행, 휴양/휴식, 자연관광지"
104,154,"역사 유적지 방문, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
105,156,
106,158,"역사 유적지 방문, 종교/성지 순례, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
107,159,"Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 상업지구(거리, 시장, 쇼핑시설)"
108,161,
109,163,
110,164,
111,165,"지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, Well-ness 여행, SNS 인생샷 여행, 호캉스 여행, 자연, 테마시설(놀이공원, 워터파크)"
112,166,"역사 유적지 방문, 온천/스파, 종교/성지 순례, Well-ness 여행, 친환경 여행(플로깅 여행), 새로운 지역, 자연관광지"
113,167,"캠핑, Well-ness 여행, SNS 인생샷 여행, 인플루언서 따라하기 여행, 자연, 자연관광지"
114,168,"쇼핑, Well-ness 여행, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 새로운 지역, 자연관광지"
115,169,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 유흥/오락(나이트라이프), SNS 인생샷 여행, 친환경 여행(플로깅 여행), 자연, 자연관광지"
116,170,"야외 스포츠, 레포츠 활동, Well-ness 여행, SNS 인생샷 여행, 자연, 자연관광지"
117,171,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, 인플루언서 따라하기 여행, 상업지구(거리, 시장, 쇼핑시설)"
118,172,
119,174,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, 교육/체험 프로그램 참가, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 자연, 지역축제, 행사"
120,175,"역사 유적지 방문, 자연, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
121,177,"쇼핑, 시티투어, 야외 스포츠, 레포츠 활동, Well-ness 여행, SNS 인생샷 여행, 자연관광지"
122,178,"SNS 인생샷 여행, 자연관광지"
123,179,"SNS 인생샷 여행, 자연, 산책로, 둘레길 등"
124,180,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 야외 스포츠, 레포츠 활동, 유흥/오락(나이트라이프), SNS 인생샷 여행, 상황에 따른 여행, 상업지구(거리, 시장, 쇼핑시설)"
125,181,"역사 유적지 방문, 교육/체험 프로그램 참가, 자연관광지"
126,182,"쇼핑, 시티투어, 지역 문화예술/공연/전시시설 관람, Well-ness 여행, 신규 여행지 발굴, 도시, 상업지구(거리, 시장, 쇼핑시설)"
127,184,"역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, 교육/체험 프로그램 참가, SNS 인생샷 여행, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
128,185,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 지역 축제/이벤트 참가, 도시, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
129,187,"테마파크, 놀이시설, 동/식물원 방문, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 자연관광지"
130,188,"SNS 인생샷 여행, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연관광지"
131,190,
132,191,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 종교/성지 순례, 휴양/휴식, 문화시설(공연장, 영화관, 전시관 등)"
133,193,"쇼핑, 역사 유적지 방문, 자연, 상업지구(거리, 시장, 쇼핑시설)"
134,195,"역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, Well-ness 여행, SNS 인생샷 여행, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
135,196,"쇼핑, SNS 인생샷 여행, 호캉스 여행, 인플루언서 따라하기 여행, 산책로, 둘레길 등"
136,197,"산책로, 둘레길 등"
137,198,"호캉스 여행, 산책로, 둘레길 등"
138,199,"쇼핑, 야외 스포츠, 레포츠 활동, 유흥/오락(나이트라이프), Well-ness 여행, SNS 인생샷 여행, 자연, 자연관광지"
139,200,자연관광지
140,202,
141,203,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 캠핑, 지역 축제/이벤트 참가, 온천/스파, 교육/체험 프로그램 참가, 드라마 촬영지 방문, 종교/성지 순례, Well-ness 여행, SNS 인생샷 여행, 호캉스 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등), 문화시설(공연장, 영화관, 전시관 등)"
142,204,"쇼핑, 역사 유적지 방문, 시티투어, 드라마 촬영지 방문, Well-ness 여행, 익숙한 지역, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
143,205,
144,207,"역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 교육/체험 프로그램 참가, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 자연, 테마시설(놀이공원, 워터파크)"
145,208,
146,210,"역사 유적지 방문, 교육/체험 프로그램 참가, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
147,211,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
148,212,"역사 유적지 방문, Well-ness 여행, SNS 인생샷 여행, 호캉스 여행, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
149,214,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, Well-ness 여행, SNS 인생샷 여행, 호캉스 여행, 새로운 지역, 지역축제, 행사"
150,215,"종교/성지 순례, Well-ness 여행, SNS 인생샷 여행, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
151,216,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 드라마 촬영지 방문, SNS 인생샷 여행, 자연, 자연관광지"
152,217,"테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 캠핑, SNS 인생샷 여행, 신규 여행지 발굴, 자연, 자연관광지"
153,218,"역사 유적지 방문, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
154,219,
155,220,
156,221,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 캠핑, 자연관광지"
157,223,
158,225,"SNS 인생샷 여행, 새로운 지역, 산책로, 둘레길 등"
159,226,
160,229,"시티투어, 야외 스포츠, 레포츠 활동, 교육/체험 프로그램 참가, SNS 인생샷 여행, 신규 여행지 발굴, 자연관광지"
161,230,"Well-ness 여행, 친환경 여행(플로깅 여행), 도시, 테마시설(놀이공원, 워터파크)"
162,231,"신규 여행지 발굴, 반려동물 동반 여행, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연, 자연관광지"
163,232,"SNS 인생샷 여행, 자연관광지"
164,233,
165,234,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, 유흥/오락(나이트라이프), 자연, 체험 활동 관광지"
166,235,"테마파크, 놀이시설, 동/식물원 방문, 산책로, 둘레길 등"
167,236,"쇼핑, 역사 유적지 방문, 시티투어, 종교/성지 순례, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
168,238,"쇼핑, 시티투어, 유흥/오락(나이트라이프), SNS 인생샷 여행, 신규 여행지 발굴, 체험활동, 산책로, 둘레길 등"
169,240,
170,242,"야외 스포츠, 레포츠 활동, 캠핑, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 자연관광지"
171,243,"야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 유흥/오락(나이트라이프), 체험 활동 관광지"
172,244,
173,245,
174,246,
175,247,"테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 온천/스파, 신규 여행지 발굴, 인플루언서 따라하기 여행, 자연, 상업지구(거리, 시장, 쇼핑시설)"
176,249,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, Well-ness 여행, SNS 인생샷 여행, 호캉스 여행, 새로운 지역, 자연관광지"
177,250,"쇼핑, 역사 유적지 방문, 교육/체험 프로그램 참가, 체험 활동 관광지"
178,251,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 체험 활동 관광지"
179,252,"역사 유적지 방문, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
180,253,
181,254,"역사 유적지 방문, 캠핑, SNS 인생샷 여행, 문화시설(공연장, 영화관, 전시관 등)"
182,256,"쇼핑, 역사 유적지 방문, 시티투어, 캠핑, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
183,257,"역사 유적지 방문, 친환경 여행(플로깅 여행), 지역축제, 행사"
184,258,"역사 유적지 방문, 지역 축제/이벤트 참가, Well-ness 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 자연, 문화시설(공연장, 영화관, 전시관 등)"
185,259,"SNS 인생샷 여행, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
186,260,"자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
187,262,"역사 유적지 방문, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
188,263,"역사 유적지 방문, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
189,264,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, 캠핑, 상업지구(거리, 시장, 쇼핑시설)"
190,265,"야외 스포츠, 레포츠 활동, 종교/성지 순례, 자연, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
191,266,"쇼핑, 시티투어, 지역 축제/이벤트 참가, 상업지구(거리, 시장, 쇼핑시설)"
192,268,"쇼핑, 역사 유적지 방문, 친환경 여행(플로깅 여행), 새로운 지역, 자연관광지"
193,269,
194,270,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 축제/이벤트 참가, SNS 인생샷 여행, 새로운 지역, 지역축제, 행사"
195,271,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 축제/이벤트 참가, SNS 인생샷 여행, 새로운 지역, 지역축제, 행사"
196,272,"역사 유적지 방문, 자연, 자연관광지"
197,273,"지역 문화예술/공연/전시시설 관람, 새로운 지역, 문화시설(공연장, 영화관, 전시관 등)"
198,274,"역사 유적지 방문, 종교/성지 순례, 자연관광지"
199,275,"역사 유적지 방문, 교육/체험 프로그램 참가, Well-ness 여행, 자연, 산책로, 둘레길 등"
200,276,"역사 유적지 방문, 교육/체험 프로그램 참가, Well-ness 여행, 자연, 체험 활동 관광지"
201,277,"상업지구(거리, 시장, 쇼핑시설)"
202,278,"역사 유적지 방문, 교육/체험 프로그램 참가, SNS 인생샷 여행, 신규 여행지 발굴, 새로운 지역, 자연관광지"
203,281,"역사 유적지 방문, Well-ness 여행, SNS 인생샷 여행, 자연, 문화시설(공연장, 영화관, 전시관 등)"
204,282,"역사 유적지 방문, 교육/체험 프로그램 참가, SNS 인생샷 여행, 신규 여행지 발굴, 새로운 지역, 문화시설(공연장, 영화관, 전시관 등)"
205,284,"역사 유적지 방문, 지역 축제/이벤트 참가, 교육/체험 프로그램 참가, SNS 인생샷 여행, 체험 활동 관광지"
206,287,
207,288,"역사 유적지 방문, 드라마 촬영지 방문, Well-ness 여행, SNS 인생샷 여행, 인플루언서 따라하기 여행, 문화시설(공연장, 영화관, 전시관 등)"
208,289,"역사 유적지 방문, SNS 인생샷 여행, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연, 산책로, 둘레길 등"
209,290,
210,291,
211,292,"테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 교육/체험 프로그램 참가, SNS 인생샷 여행, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
212,295,"시티투어, 유흥/오락(나이트라이프), Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 도시, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
213,296,
214,297,
215,301,"Well-ness 여행, SNS 인생샷 여행, 자연관광지"
216,302,"쇼핑, 야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 새로운 지역, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
217,303,"시티투어, 지역 축제/이벤트 참가, 드라마 촬영지 방문, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
218,305,
219,306,"시티투어, 야외 스포츠, 레포츠 활동, 자연, 자연관광지"
220,307,"SNS 인생샷 여행, 호캉스 여행, 자연, 자연관광지"
221,309,"쇼핑, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 새로운 지역, 문화시설(공연장, 영화관, 전시관 등)"
222,311,
223,312,"지역 축제/이벤트 참가, Well-ness 여행, 친환경 여행(플로깅 여행), 익숙한 지역, 지역축제, 행사"
224,315,"야외 스포츠, 레포츠 활동, 교육/체험 프로그램 참가, SNS 인생샷 여행, 신규 여행지 발굴, 자연, 자연관광지"
225,316,
226,317,
227,319,"쇼핑, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 자연, 문화시설(공연장, 영화관, 전시관 등)"
228,320,
229,323,"쇼핑, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 자연, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
230,324,"Well-ness 여행, SNS 인생샷 여행, 반려동물 동반 여행, 인플루언서 따라하기 여행, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
231,327,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 야외 스포츠, 레포츠 활동, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 새로운 지역, 자연, 문화시설(공연장, 영화관, 전시관 등)"
