,VISIT_ID,TAG
57,69,"Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 반려동물 동반 여행, 인플루언서 따라하기 여행, 새로운 지역, 상업지구(거리, 시장, 쇼핑시설)"
58,70,"시티투어, 신규 여행지 발굴, 도시, 자연관광지"
59,71,"역사 유적지 방문, 시티투어, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 유흥/오락(나이트라이프), 신규 여행지 발굴, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연관광지"
60,72,"테마파크, 놀이시설, 동/식물원 방문, Well-ness 여행, SNS 인생샷 여행, 인플루언서 따라하기 여행, 자연관광지"
61,73,"역사 유적지 방문, 종교/성지 순례, 새로운 지역, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
62,75,"체험활동, 산책로, 둘레길 등"
63,79,
64,80,"SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 휴양/휴식, 체험 활동 관광지"
65,81,
66,82,"쇼핑, 캠핑, 반려동물 동반 여행, 자연관광지"
67,83,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 야외 스포츠, 레포츠 활동, 자연, 자연관광지"
68,90,"야외 스포츠, 레포츠 활동, 온천/스파, 종교/성지 순례, Well-ness 여행, SNS 인생샷 여행, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 도시, 자연, 자연관광지"
69,91,"SNS 인생샷 여행, 자연관광지"
70,92,"야외 스포츠, 레포츠 활동, 자연, 자연관광지"
71,93,자연관광지
72,94,"쇼핑, 드라마 촬영지 방문, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 익숙한 지역, 자연, 자연관광지, 산책로, 둘레길 등"
73,95,"야외 스포츠, 레포츠 활동, 지역 축제/이벤트 참가, 자연관광지"
74,97,"야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 자연, 체험 활동 관광지"
75,98,"야외 스포츠, 레포츠 활동, 지역 축제/이벤트 참가, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 자연관광지"
76,99,
77,103,"지역 축제/이벤트 참가, 자연관광지"
78,104,"역사 유적지 방문, 야외 스포츠, 레포츠 활동, 지역 축제/이벤트 참가, 자연, 지역축제, 행사"
79,105,"역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
80,106,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 시티투어, 유흥/오락(나이트라이프), 호캉스 여행, 자연, 자연관광지"
81,107,"역사 유적지 방문, 야외 스포츠, 레포츠 활동, 호캉스 여행, 자연, 산책로, 둘레길 등"
82,108,"산책로, 둘레길 등"
83,110,"역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 휴양/휴식, 자연관광지"
84,111,
85,112,"역사 유적지 방문, 종교/성지 순례, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 도시, 자연관광지"
86,113,
87,115,"캠핑, Well-ness 여행, 인플루언서 따라하기 여행, 도시, 상업지구(거리, 시장, 쇼핑시설)"
88,116,
89,118,
90,119,"SNS 인생샷 여행, 호캉스 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 도시, 자연관광지"
91,121,"역사 유적지 방문, Well-ness 여행, SNS 인생샷 여행, 호캉스 여행, 신규 여행지 발굴, 자연, 문화시설(공연장, 영화관, 전시관 등)"
92,122,"테마파크, 놀이시설, 동/식물원 방문, SNS 인생샷 여행, 자연, 상업지구(거리, 시장, 쇼핑시설)"
93,124,"테마파크, 놀이시설, 동/식물원 방문, 시티투어, 온천/스파, SNS 인생샷 여행, 호캉스 여행, 자연, 문화시설(공연장, 영화관, 전시관 등), 상업지구(거리, 시장, 쇼핑시설)"
94,125,"지역축제, 행사"
95,127,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, Well-ness 여행, SNS 인생샷 여행, 새로운 지역, 상업지구(거리, 시장, 쇼핑시설)"
96,129,"쇼핑, 역사 유적지 방문, 시티투어, 호캉스 여행, 신규 여행지 발굴, 자연, 자연관광지"
97,130,
98,131,
99,132,"테마파크, 놀이시설, 동/식물원 방문, 시티투어, 온천/스파, Well-ness 여행, 신규 여행지 발굴, 휴양/휴식, 자연관광지"
100,133,
101,137,"테마파크, 놀이시설, 동/식물원 방문, 알려지지 않은 방문지, 문화시설(공연장, 영화관, 전시관 등)"
102,138,"역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, 교육/체험 프로그램 참가, 문화시설(공연장, 영화관, 전시관 등)"
103,139,
104,140,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 상업지구(거리, 시장, 쇼핑시설)"
105,141,
106,142,"상업지구(거리, 시장, 쇼핑시설)"
107,144,"시티투어, 지역 문화예술/공연/전시시설 관람, 상업지구(거리, 시장, 쇼핑시설)"
108,146,"쇼핑, 시티투어, 지역 축제/이벤트 참가, SNS 인생샷 여행, 신규 여행지 발굴, 새로운 지역, 자연, 지역축제, 행사"
109,147,"시티투어, 지역 문화예술/공연/전시시설 관람, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 자연, 산책로, 둘레길 등, 체험 활동 관광지"
110,148,"쇼핑, 역사 유적지 방문, 시티투어, SNS 인생샷 여행, 인플루언서 따라하기 여행, 새로운 지역, 상업지구(거리, 시장, 쇼핑시설)"
111,149,"시티투어, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 상업지구(거리, 시장, 쇼핑시설)"
112,150,
113,152,자연관광지
114,153,"역사 유적지 방문, 야외 스포츠, 레포츠 활동, Well-ness 여행, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 자연, 자연관광지"
115,154,"SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 휴양/휴식, 산책로, 둘레길 등"
116,158,"쇼핑, 시티투어, 야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 인플루언서 따라하기 여행, 자연, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
117,159,
118,160,"테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, SNS 인생샷 여행, 새로운 지역, 문화시설(공연장, 영화관, 전시관 등)"
119,161,
120,163,"자연, 자연관광지"
121,164,"Well-ness 여행, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 자연, 자연관광지"
122,165,"Well-ness 여행, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 자연관광지"
123,167,자연관광지
124,168,"테마파크, 놀이시설, 동/식물원 방문, 유흥/오락(나이트라이프), 테마시설(놀이공원, 워터파크)"
125,170,"SNS 인생샷 여행, 호캉스 여행, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
126,171,"쇼핑, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, 친환경 여행(플로깅 여행), 체험 활동 관광지"
127,172,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, 온천/스파, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 도시, 산책로, 둘레길 등, 체험 활동 관광지"
128,173,"역사 유적지 방문, 자연관광지"
129,174,"쇼핑, 역사 유적지 방문, 야외 스포츠, 레포츠 활동, 친환경 여행(플로깅 여행), 체험 활동 관광지"
130,176,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, Well-ness 여행, 인플루언서 따라하기 여행, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
131,177,
132,179,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, Well-ness 여행, 인플루언서 따라하기 여행, 자연관광지"
133,181,"야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 계획에 따른 여행, 자연관광지"
134,182,"쇼핑, 시티투어, 유흥/오락(나이트라이프), SNS 인생샷 여행, 호캉스 여행, 사진촬영 중요, 상업지구(거리, 시장, 쇼핑시설)"
135,184,
136,187,"쇼핑, 역사 유적지 방문, 유흥/오락(나이트라이프), 새로운 지역, 산책로, 둘레길 등"
137,188,"시티투어, 지역 축제/이벤트 참가, SNS 인생샷 여행, 인플루언서 따라하기 여행, 새로운 지역, 상업지구(거리, 시장, 쇼핑시설)"
138,189,"야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
139,190,
140,191,
141,192,"야외 스포츠, 레포츠 활동, 드라마 촬영지 방문, SNS 인생샷 여행, 호캉스 여행, 신규 여행지 발굴, 새로운 지역, 문화시설(공연장, 영화관, 전시관 등)"
142,193,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 시티투어, Well-ness 여행, SNS 인생샷 여행, 자연관광지"
143,195,"역사 유적지 방문, 야외 스포츠, 레포츠 활동, 지역 문화예술/공연/전시시설 관람, 캠핑, 드라마 촬영지 방문, 사진촬영 중요, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
144,196,
145,197,
146,198,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, SNS 인생샷 여행, 호캉스 여행, 인플루언서 따라하기 여행, 자연, 지역축제, 행사"
147,200,"쇼핑, 야외 스포츠, 레포츠 활동, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연, 상업지구(거리, 시장, 쇼핑시설)"
148,202,"SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 휴양/휴식, 자연관광지"
149,203,"지역 축제/이벤트 참가, Well-ness 여행, SNS 인생샷 여행, 자연, 자연관광지"
150,204,"역사 유적지 방문, 야외 스포츠, 레포츠 활동, 캠핑, 지역 축제/이벤트 참가, 온천/스파, 새로운 지역, 체험 활동 관광지"
151,205,"역사 유적지 방문, 지역 축제/이벤트 참가, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 자연, 휴양/휴식, 자연관광지"
152,206,"SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 휴양/휴식, 상업지구(거리, 시장, 쇼핑시설)"
153,207,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 축제/이벤트 참가, 교육/체험 프로그램 참가, Well-ness 여행, 자연, 자연관광지, 체험 활동 관광지"
154,209,"쇼핑, 야외 스포츠, 레포츠 활동, 캠핑, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 자연, 지역축제, 행사"
155,210,"테마파크, 놀이시설, 동/식물원 방문, Well-ness 여행, 자연, 자연관광지"
156,212,"지역 문화예술/공연/전시시설 관람, Well-ness 여행, 반려동물 동반 여행, 자연, 자연관광지"
157,213,
158,214,"역사 유적지 방문, 친환경 여행(플로깅 여행), 자연, 자연관광지"
159,216,"야외 스포츠, 레포츠 활동, 체험 활동 관광지"
160,217,"테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 호캉스 여행, 테마시설(놀이공원, 워터파크)"
161,219,"야외 스포츠, 레포츠 활동, 자연, 체험 활동 관광지"
162,220,"테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 지역 축제/이벤트 참가, 교육/체험 프로그램 참가, SNS 인생샷 여행, 테마시설(놀이공원, 워터파크)"
163,221,"문화시설(공연장, 영화관, 전시관 등)"
164,222,
165,223,
166,224,"SNS 인생샷 여행, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 산책로, 둘레길 등"
167,225,"시티투어, 신규 여행지 발굴, 인플루언서 따라하기 여행, 자연, 체험 활동 관광지"
168,227,"Well-ness 여행, 신규 여행지 발굴, 자연, 체험 활동 관광지"
169,228,"Well-ness 여행, 신규 여행지 발굴, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
170,229,"Well-ness 여행, 신규 여행지 발굴, 자연, 자연관광지"
171,231,
172,232,"쇼핑, 역사 유적지 방문, 시티투어, 지역 축제/이벤트 참가, 온천/스파, 도시, 문화시설(공연장, 영화관, 전시관 등)"
173,234,
174,235,"시티투어, SNS 인생샷 여행, 인플루언서 따라하기 여행, 자연, 지역축제, 행사"
175,238,"쇼핑, 시티투어, 자연관광지"
176,239,"지역 축제/이벤트 참가, 신규 여행지 발굴, 도시, 자연관광지"
177,240,"역사 유적지 방문, 시티투어, 체험활동, 문화시설(공연장, 영화관, 전시관 등)"
178,241,자연관광지
179,243,"쇼핑, 역사 유적지 방문, 캠핑, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 자연, 자연관광지"
180,244,
181,247,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 교육/체험 프로그램 참가, 신규 여행지 발굴, 자연, 체험 활동 관광지"
182,248,"쇼핑, 역사 유적지 방문, 시티투어, 도시, 상업지구(거리, 시장, 쇼핑시설)"
183,249,"테마파크, 놀이시설, 동/식물원 방문, 지역 문화예술/공연/전시시설 관람, 교육/체험 프로그램 참가, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 새로운 지역, 체험활동, 체험 활동 관광지"
184,250,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 시티투어, 드라마 촬영지 방문, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
185,251,"역사 유적지 방문, 종교/성지 순례, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
186,252,
187,253,"쇼핑, 시티투어, 사진촬영 중요, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
188,256,"쇼핑, 시티투어, 야외 스포츠, 레포츠 활동, 온천/스파, 호캉스 여행, 자연, 자연관광지"
189,258,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 드라마 촬영지 방문, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 자연, 지역축제, 행사"
190,261,
191,262,"쇼핑, 시티투어, 산책로, 둘레길 등"
192,263,"역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
193,266,
194,267,
195,268,"야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 자연, 산책로, 둘레길 등"
196,269,"역사 유적지 방문, 시티투어, SNS 인생샷 여행, 자연관광지"
197,270,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
198,272,
199,273,
200,274,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 테마시설(놀이공원, 워터파크)"
201,275,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 캠핑, SNS 인생샷 여행, 도시, 체험 활동 관광지"
202,276,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 테마시설(놀이공원, 워터파크)"
203,277,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 캠핑, SNS 인생샷 여행, 도시, 체험 활동 관광지"
204,278,"테마파크, 놀이시설, 동/식물원 방문, 야외 스포츠, 레포츠 활동, 자연, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
205,279,"역사 유적지 방문, 야외 스포츠, 레포츠 활동, SNS 인생샷 여행, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
206,280,
207,281,"역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 신규 여행지 발굴, 새로운 지역, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
208,282,
209,283,"테마시설(놀이공원, 워터파크)"
210,284,"역사 유적지 방문, 자연관광지"
211,285,
212,286,"시티투어, 지역 축제/이벤트 참가, 교육/체험 프로그램 참가, 드라마 촬영지 방문, 종교/성지 순례, 자연, 체험 활동 관광지"
213,287,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 호캉스 여행, 인플루언서 따라하기 여행, 새로운 지역, 산책로, 둘레길 등"
214,288,
215,289,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
216,290,"쇼핑, 역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 상업지구(거리, 시장, 쇼핑시설)"
217,291,
218,292,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 종교/성지 순례, 신규 여행지 발굴, 테마시설(놀이공원, 워터파크)"
219,293,"쇼핑, 테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, SNS 인생샷 여행, 친환경 여행(플로깅 여행), 자연, 테마시설(놀이공원, 워터파크)"
220,294,
221,295,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 종교/성지 순례, 신규 여행지 발굴, 문화시설(공연장, 영화관, 전시관 등)"
222,297,"시티투어, 인플루언서 따라하기 여행, 새로운 지역, 지역축제, 행사"
223,300,"역사 유적지 방문, SNS 인생샷 여행, 자연관광지"
224,302,"역사 유적지 방문, 테마시설(놀이공원, 워터파크)"
225,303,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 종교/성지 순례, 신규 여행지 발굴, 체험활동, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
226,304,"쇼핑, 역사 유적지 방문, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
227,305,"역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
228,306,"역사 유적지 방문, SNS 인생샷 여행, 새로운 지역, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
229,307,"역사 유적지 방문, Well-ness 여행, SNS 인생샷 여행, 호캉스 여행, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
230,308,"역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 호캉스 여행, 인플루언서 따라하기 여행, 자연, 휴양/휴식, 문화시설(공연장, 영화관, 전시관 등)"
231,309,"역사 유적지 방문, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
232,311,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 테마시설(놀이공원, 워터파크)"
233,312,"역사 유적지 방문, 드라마 촬영지 방문, SNS 인생샷 여행"
234,313,"쇼핑, 역사 유적지 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 드라마 촬영지 방문, SNS 인생샷 여행, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
235,314,"역사 유적지 방문, 익숙한 지역, 문화시설(공연장, 영화관, 전시관 등)"
236,315,
237,316,"테마파크, 놀이시설, 동/식물원 방문, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 신규 여행지 발굴, 도시, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
238,317,
239,318,"테마파크, 놀이시설, 동/식물원 방문, 야외 스포츠, 레포츠 활동, 인플루언서 따라하기 여행, 자연, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
240,319,"역사 유적지 방문, 시티투어, 드라마 촬영지 방문, SNS 인생샷 여행, 인플루언서 따라하기 여행, 상업지구(거리, 시장, 쇼핑시설)"
241,320,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 종교/성지 순례, 신규 여행지 발굴, 문화시설(공연장, 영화관, 전시관 등)"
242,323,"역사 유적지 방문, 시티투어, 드라마 촬영지 방문, SNS 인생샷 여행, 인플루언서 따라하기 여행, 자연관광지"
243,324,"역사 유적지 방문, SNS 인생샷 여행, 자연관광지"
244,326,"역사 유적지 방문, SNS 인생샷 여행, 인플루언서 따라하기 여행, 휴양/휴식, 문화시설(공연장, 영화관, 전시관 등)"
245,328,"지역 문화예술/공연/전시시설 관람, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
246,330,
247,331,
248,333,"SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 도시, 자연관광지"
249,335,"SNS 인생샷 여행, 신규 여행지 발굴, 친환경 여행(플로깅 여행), 도시, 자연관광지"
250,336,"쇼핑, 역사 유적지 방문, 지역 문화예술/공연/전시시설 관람, 친환경 여행(플로깅 여행), 자연, 자연관광지"
251,337,
252,338,자연관광지
253,340,자연관광지
254,341,"쇼핑, SNS 인생샷 여행, 자연관광지"
255,342,"시티투어, 지역 문화예술/공연/전시시설 관람, SNS 인생샷 여행, 신규 여행지 발굴, 인플루언서 따라하기 여행, 친환경 여행(플로깅 여행), 자연관광지"
256,343,"테마시설(놀이공원, 워터파크)"
257,344,
258,345,"쇼핑, 시티투어, 야외 스포츠, 레포츠 활동, 유흥/오락(나이트라이프), SNS 인생샷 여행, 상황에 따른 여행, 자연관광지"
259,346,자연관광지
260,347,자연관광지
261,349,"호캉스 여행, 친환경 여행(플로깅 여행), 자연, 산책로, 둘레길 등"
262,350,"쇼핑, 역사 유적지 방문, 자연, 레저/스포츠 관련 시설(스키, 카트, 수상레저)"
263,351,"야외 스포츠, 레포츠 활동, 캠핑, 신규 여행지 발굴, 반려동물 동반 여행, 친환경 여행(플로깅 여행), 새로운 지역, 산책로, 둘레길 등"
264,352,
265,355,
266,359,"테마파크, 놀이시설, 동/식물원 방문, 시티투어, 지역 문화예술/공연/전시시설 관람, 온천/스파, 교육/체험 프로그램 참가, SNS 인생샷 여행, 도시, 익숙한 지역, 자연관광지"
267,360,
268,361,"호캉스 여행, 새로운 지역, 문화시설(공연장, 영화관, 전시관 등)"
269,362,
270,363,"쇼핑, 역사 유적지 방문, 인플루언서 따라하기 여행, 휴양/휴식, 상업지구(거리, 시장, 쇼핑시설)"
271,364,
272,365,"지역 문화예술/공연/전시시설 관람, 드라마 촬영지 방문, Well-ness 여행, SNS 인생샷 여행, 신규 여행지 발굴, 자연, 역사/유적/종교 시설 (문화재, 박물관, 촬영지, 절 등)"
273,366,"시티투어, 자연관광지"
